Date,ATM_ID,Agency,Day_of_Week,Soles_Withdrawn,Dollars_Withdrawn,Event,Holiday,Supply_Cost_Fixed,Supply_Cost_Variable,ATM_Max_Capacity_Soles,ATM_Max_Capacity_Dollars,Opportunity_Cost,Soles_Withdrawn_Lag1,Dollars_Withdrawn_Lag1,Soles_Withdrawn_Lag7,Dollars_Withdrawn_Lag7,Soles_Moving_Avg_7,Dollars_Moving_Avg_7,Total_Withdrawn,Total_Withdrawn_Lag1,Total_Withdrawn_Lag7,Total_Moving_Avg_7
12/30/2023,2,Agency_2,Saturday,55612,17827,Sports Event,1,161,73.44,61894,48360,24.51,29675,2069,48917,7444,41075.57143,13199.14286,73439,31744,56361,54274.71429
12/31/2023,2,Agency_2,Sunday,61888,19634,Sports Event,1,161,81.52,61894,48360,20.11,55612,17827,51475,11438,42563.14286,14370,81522,73439,62913,56933.14286
1/8/2023,3,Agency_3,Sunday,37615,19479,Festival,1,177,57.1,72219,22243,19.24,45229,15559,45178,7892,33252.14286,11254.28571,57094,60788,53070,44506.42857
1/9/2023,3,Agency_3,Monday,29092,9926,Sports Event,0,177,39.02,72219,22243,30.18,37615,19479,28431,5606,33346.57143,11871.42857,39018,57094,34037,45218
1/10/2023,3,Agency_3,Tuesday,30345,9817,Sports Event,1,177,40.16,72219,22243,29.63,29092,9926,25645,10500,34018,11773.85714,40162,39018,36145,45791.85714
1/11/2023,3,Agency_3,Wednesday,35416,7231,Sports Event,0,177,42.65,72219,22243,28.91,30345,9817,42523,9841,33002.71429,11401,42647,40162,52364,44403.71429
1/12/2023,3,Agency_3,Thursday,55836,9996,Festival,1,177,65.83,72219,22243,16.76,35416,7231,27339,14015,37073.71429,10826.85714,65832,42647,41354,47900.57143
1/13/2023,3,Agency_3,Friday,31684,11670,Festival,0,177,43.36,72219,22243,27.67,55836,9996,25983,3780,37888.14286,11954,43354,65832,29763,49842.14286
1/14/2023,3,Agency_3,Saturday,20136,2689,None,1,177,22.83,72219,22243,39.73,31684,11670,45229,15559,34303.42857,10115.42857,22825,43354,60788,44418.85714
1/15/2023,3,Agency_3,Sunday,22267,16630,Festival,0,177,38.9,72219,22243,28.9,20136,2689,37615,19479,32110.85714,9708.428571,38897,22825,57094,41819.28571
1/16/2023,3,Agency_3,Monday,17240,10116,None,0,177,27.36,72219,22243,35.98,22267,16630,29092,9926,30417.71429,9735.571429,27356,38897,39018,40153.28571
1/17/2023,3,Agency_3,Tuesday,25767,9127,Sports Event,0,177,34.89,72219,22243,32.41,17240,10116,30345,9817,29763.71429,9637,34894,27356,40162,39400.71429
1/18/2023,3,Agency_3,Wednesday,41565,15320,Concert,0,177,56.89,72219,22243,20.17,25767,9127,35416,7231,30642.14286,10792.57143,56885,34894,42647,41434.71429
1/19/2023,3,Agency_3,Thursday,59098,17650,Concert,1,177,76.75,72219,22243,9.78,41565,15320,55836,9996,31108.14286,11886,76748,56885,65832,42994.14286
1/20/2023,3,Agency_3,Friday,48984,14720,Festival,1,177,63.7,72219,22243,16.88,59098,17650,31684,11670,33579.57143,12321.71429,63704,76748,43354,45901.28571
1/21/2023,3,Agency_3,Saturday,28669,5066,None,0,177,33.74,72219,22243,33.8,48984,14720,20136,2689,34798.57143,12661.28571,33735,63704,22825,47459.85714
1/22/2023,3,Agency_3,Sunday,37227,15448,Sports Event,1,177,52.68,72219,22243,22.25,28669,5066,22267,16630,36935.71429,12492.42857,52675,33735,38897,49428.14286
1/23/2023,3,Agency_3,Monday,37340,9741,Festival,1,177,47.08,72219,22243,26.19,37227,15448,17240,10116,39807.14286,12438.85714,47081,52675,27356,52246
1/24/2023,3,Agency_3,Tuesday,23481,6910,None,0,177,30.39,72219,22243,35.1,37340,9741,25767,9127,39480.57143,12122.14286,30391,47081,34894,51602.71429
1/25/2023,3,Agency_3,Wednesday,39861,18932,Festival,1,177,58.79,72219,22243,18.5,23481,6910,41565,15320,39237.14286,12638.14286,58793,30391,56885,51875.28571
1/26/2023,3,Agency_3,Thursday,27867,10976,Festival,1,177,38.84,72219,22243,30.06,39861,18932,59098,17650,34775.57143,11684.71429,38843,58793,76748,46460.28571
1/27/2023,3,Agency_3,Friday,24622,2152,Concert,0,177,26.77,72219,22243,37.86,27867,10976,48984,14720,31295.28571,9889.285714,26774,38843,63704,41184.57143
1/28/2023,3,Agency_3,Saturday,23503,6182,None,0,177,29.69,72219,22243,35.6,24622,2152,28669,5066,30557.28571,10048.71429,29685,26774,33735,40606
1/29/2023,3,Agency_3,Sunday,64506,19371,Sports Event,1,177,83.88,72219,22243,5.87,23503,6182,37227,15448,34454.28571,10609.14286,83877,29685,52675,45063.42857
1/30/2023,3,Agency_3,Monday,19342,12191,None,1,177,31.53,72219,22243,33.47,64506,19371,37340,9741,31883.14286,10959.14286,31533,83877,47081,42842.28571
1/31/2023,3,Agency_3,Tuesday,50904,14670,Festival,1,177,65.58,72219,22243,15.96,19342,12191,23481,6910,35800.71429,12067.71429,65574,31533,30391,47868.42857
2/1/2023,3,Agency_3,Wednesday,36790,7332,Concert,1,177,44.12,72219,22243,28.15,50904,14670,39861,18932,35362,10410.57143,44122,65574,58793,45772.57143
2/2/2023,3,Agency_3,Thursday,27207,12200,Sports Event,0,177,39.41,72219,22243,29.54,36790,7332,27867,10976,35267.71429,10585.42857,39407,44122,38843,45853.14286
2/3/2023,3,Agency_3,Friday,29422,8086,None,0,177,37.51,72219,22243,31.31,27207,12200,24622,2152,35953.42857,11433.14286,37508,39407,26774,47386.57143
2/4/2023,3,Agency_3,Saturday,27385,5023,None,1,177,32.41,72219,22243,34.47,29422,8086,23503,6182,36508,11267.57143,32408,37508,29685,47775.57143
2/5/2023,3,Agency_3,Sunday,48447,4526,Concert,1,177,52.97,72219,22243,24.29,27385,5023,64506,19371,34213.85714,9146.857143,52973,32408,83877,43360.71429
2/6/2023,3,Agency_3,Monday,28099,6585,None,1,177,34.69,72219,22243,33.02,48447,4526,19342,12191,35464.85714,8346,34684,52973,31533,43810.85714
2/7/2023,3,Agency_3,Tuesday,26503,3077,Festival,0,177,29.58,72219,22243,36.27,28099,6585,50904,14670,31979,6689.857143,29580,34684,65574,38668.85714
2/8/2023,3,Agency_3,Wednesday,44007,9362,Festival,1,177,53.37,72219,22243,23.12,26503,3077,36790,7332,33010,6979.857143,53369,29580,44122,39989.85714
2/9/2023,3,Agency_3,Thursday,21225,0,Concert,0,177,21.23,72219,22243,41.07,44007,9362,27207,12200,32155.42857,5237,21225,53369,39407,37392.42857
2/10/2023,3,Agency_3,Friday,29793,14524,Festival,0,177,44.32,72219,22243,26.62,21225,0,29422,8086,32208.42857,6156.714286,44317,21225,37508,38365.14286
2/11/2023,3,Agency_3,Saturday,33967,5310,None,0,177,39.28,72219,22243,30.98,29793,14524,27385,5023,33148.71429,6197.714286,39277,44317,32408,39346.42857
2/12/2023,3,Agency_3,Sunday,30578,13120,Concert,0,177,43.7,72219,22243,27.21,33967,5310,48447,4526,30596,7425.428571,43698,39277,52973,38021.42857
2/13/2023,3,Agency_3,Monday,22512,9525,Sports Event,0,177,32.04,72219,22243,33.76,30578,13120,28099,6585,29797.85714,7845.428571,32037,43698,34684,37643.28571
2/14/2023,3,Agency_3,Tuesday,46468,17738,Festival,1,177,64.21,72219,22243,16.03,22512,9525,26503,3077,32650,9939.857143,64206,32037,29580,42589.85714
2/15/2023,3,Agency_3,Wednesday,29248,7806,Sports Event,0,177,37.05,72219,22243,31.59,46468,17738,44007,9362,30541.57143,9717.571429,37054,64206,53369,40259.14286
2/16/2023,3,Agency_3,Thursday,15610,3346,None,0,177,18.96,72219,22243,41.53,29248,7806,21225,0,29739.42857,10195.57143,18956,37054,21225,39935
2/17/2023,3,Agency_3,Friday,36790,13646,Festival,1,177,50.44,72219,22243,23.73,15610,3346,29793,14524,30739,10070.14286,50436,18956,44317,40809.14286
2/18/2023,3,Agency_3,Saturday,57486,10497,Sports Event,1,177,67.98,72219,22243,15.59,36790,13646,33967,5310,34098.85714,10811.14286,67983,50436,39277,44910
2/19/2023,3,Agency_3,Sunday,49433,9849,Sports Event,0,177,59.28,72219,22243,20.07,57486,10497,30578,13120,36792.42857,10343.85714,59282,67983,43698,47136.28571
2/20/2023,3,Agency_3,Monday,38791,8341,Concert,1,177,47.13,72219,22243,26.44,49433,9849,22512,9525,39118,10174.71429,47132,59282,32037,49292.71429
2/21/2023,3,Agency_3,Tuesday,10241,9475,None,1,177,19.72,72219,22243,39.93,38791,8341,46468,17738,33942.71429,8994.285714,19716,47132,64206,42937
2/22/2023,3,Agency_3,Wednesday,46183,10560,Sports Event,1,177,56.74,72219,22243,21.2,10241,9475,29248,7806,36362,9387.714286,56743,19716,37054,45749.71429
2/23/2023,3,Agency_3,Thursday,30501,10252,Concert,0,177,40.75,72219,22243,29.25,46183,10560,15610,3346,38489.28571,10374.28571,40753,56743,18956,48863.57143
2/24/2023,3,Agency_3,Friday,23764,9379,Concert,1,177,33.14,72219,22243,33.23,30501,10252,36790,13646,36628.42857,9764.714286,33143,40753,50436,46393.14286
2/25/2023,3,Agency_3,Saturday,28765,3238,None,0,177,32,72219,22243,35.03,23764,9379,57486,10497,32525.42857,8727.714286,32003,33143,67983,41253.14286
2/26/2023,3,Agency_3,Sunday,50232,7072,Concert,1,177,57.31,72219,22243,21.61,28765,3238,49433,9849,32639.57143,8331,57304,32003,59282,40970.57143
2/27/2023,3,Agency_3,Monday,33498,8377,Concert,0,177,41.88,72219,22243,29.07,50232,7072,38791,8341,31883.42857,8336.142857,41875,57304,47132,40219.57143
2/28/2023,3,Agency_3,Tuesday,17886,12459,Festival,0,177,30.35,72219,22243,34.02,33498,8377,10241,9475,32975.57143,8762.428571,30345,41875,19716,41738
3/1/2023,3,Agency_3,Wednesday,31837,8042,Festival,1,177,39.88,72219,22243,30.13,17886,12459,46183,10560,30926.14286,8402.714286,39879,30345,56743,39328.85714
3/2/2023,3,Agency_3,Thursday,27302,10215,None,1,177,37.52,72219,22243,30.88,31837,8042,30501,10252,30469.14286,8397.428571,37517,39879,40753,38866.57143
3/3/2023,3,Agency_3,Friday,29094,12192,Concert,1,177,41.29,72219,22243,28.6,27302,10215,23764,9379,31230.57143,8799.285714,41286,37517,33143,40029.85714
3/4/2023,3,Agency_3,Saturday,51816,19758,Concert,1,177,71.58,72219,22243,11.94,29094,12192,28765,3238,34523.57143,11159.28571,71574,41286,32003,45682.85714
3/5/2023,3,Agency_3,Sunday,25058,5544,None,0,177,30.6,72219,22243,35.27,51816,19758,50232,7072,30927.28571,10941,30602,71574,57304,41868.28571
3/6/2023,3,Agency_3,Monday,23793,8792,Concert,0,177,32.59,72219,22243,33.63,25058,5544,33498,8377,29540.85714,11000.28571,32585,30602,41875,40541.14286
3/7/2023,3,Agency_3,Tuesday,21958,0,Festival,0,177,21.96,72219,22243,40.7,23793,8792,17886,12459,30122.57143,9220.428571,21958,32585,30345,39343
3/8/2023,3,Agency_3,Wednesday,22182,6807,None,0,177,28.99,72219,22243,35.82,21958,0,31837,8042,28743.28571,9044,28989,21958,39879,37787.28571
3/9/2023,3,Agency_3,Thursday,10640,4172,None,1,177,14.81,72219,22243,43.44,22182,6807,27302,10215,26363,8180.714286,14812,28989,37517,34543.71429
3/10/2023,3,Agency_3,Friday,45035,21691,Concert,1,177,66.73,72219,22243,13.98,10640,4172,29094,12192,28640.28571,9537.714286,66726,14812,41286,38178
3/11/2023,3,Agency_3,Saturday,31360,6448,None,1,177,37.81,72219,22243,31.49,45035,21691,51816,19758,25718,7636.285714,37808,66726,71574,33354.28571
3/12/2023,3,Agency_3,Sunday,44658,23975,Festival,1,177,68.63,72219,22243,12.57,31360,6448,25058,5544,28518,10269.28571,68633,37808,30602,38787.28571
3/13/2023,3,Agency_3,Monday,25155,5781,Sports Event,0,177,30.94,72219,22243,35.05,44658,23975,23793,8792,28712.57143,9839.142857,30936,68633,32585,38551.71429
3/14/2023,3,Agency_3,Tuesday,34292,7361,Sports Event,1,177,41.65,72219,22243,29.38,25155,5781,21958,0,30474.57143,10890.71429,41653,30936,21958,41365.28571
3/15/2023,3,Agency_3,Wednesday,30919,14023,Sports Event,0,177,44.94,72219,22243,26.4,34292,7361,22182,6807,31722.71429,11921.57143,44942,41653,28989,43644.28571
3/16/2023,3,Agency_3,Thursday,21615,4495,None,0,177,26.11,72219,22243,37.73,30919,14023,10640,4172,33290.57143,11967.71429,26110,44942,14812,45258.28571
3/17/2023,3,Agency_3,Friday,36153,4457,Sports Event,1,177,40.61,72219,22243,30.48,21615,4495,45035,21691,32021.71429,9505.714286,40610,26110,66726,41527.42857
3/18/2023,3,Agency_3,Saturday,57131,14987,Sports Event,1,177,72.12,72219,22243,12.62,36153,4457,31360,6448,35703.28571,10725.57143,72118,40610,37808,46428.85714
3/19/2023,3,Agency_3,Sunday,44686,35228,Concert,1,177,79.92,72219,22243,4.68,57131,14987,44658,23975,35707.28571,12333.14286,79914,72118,68633,48040.42857
3/20/2023,3,Agency_3,Monday,41911,8320,Concert,1,177,50.23,72219,22243,24.9,44686,35228,25155,5781,38101,12695.85714,50231,79914,30936,50796.85714
3/21/2023,3,Agency_3,Tuesday,34842,17364,Festival,1,177,52.21,72219,22243,22.1,41911,8320,34292,7361,38179.57143,14124.85714,52206,50231,41653,52304.42857
3/22/2023,3,Agency_3,Wednesday,30849,3609,Sports Event,0,177,34.46,72219,22243,33.73,34842,17364,30919,14023,38169.57143,12637.14286,34458,52206,44942,50806.71429
3/23/2023,3,Agency_3,Thursday,36894,6227,Festival,0,177,43.12,72219,22243,28.87,30849,3609,21615,4495,40352.28571,12884.57143,43121,34458,26110,53236.85714
3/24/2023,3,Agency_3,Friday,44049,12172,Festival,0,177,56.22,72219,22243,21.13,36894,6227,36153,4457,41480.28571,13986.71429,56221,43121,40610,55467
3/25/2023,3,Agency_3,Saturday,31973,16712,Sports Event,0,177,48.69,72219,22243,23.99,44049,12172,57131,14987,37886.28571,14233.14286,48685,56221,72118,52119.42857
3/26/2023,3,Agency_3,Sunday,47593,20745,Festival,1,177,68.34,72219,22243,13.36,31973,16712,44686,35228,38301.57143,12164.14286,68338,48685,79914,50465.71429
3/27/2023,3,Agency_3,Monday,33634,5621,Concert,0,177,39.26,72219,22243,30.93,47593,20745,41911,8320,37119.14286,11778.57143,39255,68338,50231,48897.71429
3/28/2023,3,Agency_3,Tuesday,16782,7059,None,0,177,23.84,72219,22243,38.35,33634,5621,34842,17364,34539.14286,10306.42857,23841,39255,52206,44845.57143
3/29/2023,3,Agency_3,Wednesday,35735,9976,Festival,1,177,45.71,72219,22243,26.83,16782,7059,30849,3609,35237.14286,11216,45711,23841,34458,46453.14286
3/30/2023,3,Agency_3,Thursday,22836,9939,Sports Event,0,177,32.78,72219,22243,33.3,35735,9976,36894,6227,33228.85714,11746.28571,32775,45711,43121,44975.14286
3/31/2023,3,Agency_3,Friday,59108,6816,Concert,1,177,65.92,72219,22243,17.35,22836,9939,44049,12172,35380.14286,10981.14286,65924,32775,56221,46361.28571
4/1/2023,3,Agency_3,Saturday,36217,17291,Festival,0,177,53.51,72219,22243,21.47,59108,6816,31973,16712,35986.42857,11063.85714,53508,65924,48685,47050.28571
4/2/2023,3,Agency_3,Sunday,45866,18266,Concert,1,177,64.13,72219,22243,15.96,36217,17291,47593,20745,35739.71429,10709.71429,64132,53508,68338,46449.42857
4/3/2023,3,Agency_3,Monday,28641,13937,Sports Event,1,177,42.58,72219,22243,27.6,45866,18266,33634,5621,35026.42857,11897.71429,42578,64132,39255,46924.14286
4/4/2023,3,Agency_3,Tuesday,37174,16590,Festival,1,177,53.77,72219,22243,21.48,28641,13937,16782,7059,37939.57143,13259.28571,53764,42578,23841,51198.85714
4/5/2023,3,Agency_3,Wednesday,25936,10179,None,0,177,36.12,72219,22243,31.59,37174,16590,35735,9976,36539.71429,13288.28571,36115,53764,45711,49828
4/6/2023,3,Agency_3,Thursday,44651,13449,Sports Event,1,177,58.1,72219,22243,19.94,25936,10179,22836,9939,39656.14286,13789.71429,58100,36115,32775,53445.85714
4/7/2023,3,Agency_3,Friday,31456,7298,Concert,0,177,38.75,72219,22243,30.84,44651,13449,59108,6816,35705.85714,13858.57143,38754,58100,65924,49564.42857
4/8/2023,3,Agency_3,Saturday,39045,9743,Festival,0,177,48.79,72219,22243,25.34,31456,7298,36217,17291,36109.85714,12780.28571,48788,38754,53508,48890.14286
4/9/2023,3,Agency_3,Sunday,32513,13895,None,1,177,46.41,72219,22243,25.7,39045,9743,45866,18266,34202.28571,12155.85714,46408,48788,64132,46358.14286
4/10/2023,3,Agency_3,Monday,29185,17324,Sports Event,1,177,46.51,72219,22243,24.96,32513,13895,28641,13937,34280,12639.71429,46509,46408,42578,46919.71429
4/11/2023,3,Agency_3,Tuesday,39877,8097,Festival,0,177,47.97,72219,22243,26.07,29185,17324,37174,16590,34666.14286,11426.42857,47974,46509,53764,46092.57143
4/12/2023,3,Agency_3,Wednesday,12207,5297,None,1,177,17.5,72219,22243,41.87,39877,8097,25936,10179,32704.85714,10729,17504,47974,36115,43433.85714
4/13/2023,3,Agency_3,Thursday,51643,11790,Concert,1,177,63.43,72219,22243,17.6,12207,5297,44651,13449,33703.71429,10492,63433,17504,58100,44195.71429
4/14/2023,3,Agency_3,Friday,29255,9496,Festival,1,177,38.75,72219,22243,30.4,51643,11790,31456,7298,33389.28571,10806,38751,63433,38754,44195.28571
4/15/2023,3,Agency_3,Saturday,43565,13465,Festival,0,177,57.03,72219,22243,20.47,29255,9496,39045,9743,34035,11337.71429,57030,38751,48788,45372.71429
4/16/2023,3,Agency_3,Sunday,33849,9427,Sports Event,0,177,43.28,72219,22243,28.16,43565,13465,32513,13895,34225.85714,10699.42857,43276,57030,46408,44925.28571
4/17/2023,3,Agency_3,Monday,35179,7508,Concert,1,177,42.69,72219,22243,28.83,33849,9427,29185,17324,35082.14286,9297.142857,42687,43276,46509,44379.28571
4/18/2023,3,Agency_3,Tuesday,42114,7403,Festival,0,177,49.52,72219,22243,25.44,35179,7508,39877,8097,35401.71429,9198,49517,42687,47974,44599.71429
4/19/2023,3,Agency_3,Wednesday,50865,19139,Sports Event,1,177,70.01,72219,22243,12.85,42114,7403,12207,5297,40924.28571,11175.42857,70004,49517,17504,52099.71429
4/20/2023,3,Agency_3,Thursday,37486,7031,Festival,0,177,44.52,72219,22243,28.01,50865,19139,51643,11790,38901.85714,10495.57143,44517,70004,63433,49397.42857
4/21/2023,3,Agency_3,Friday,33027,8416,Concert,0,177,41.44,72219,22243,29.27,37486,7031,29255,9496,39440.71429,10341.28571,41443,44517,38751,49782
4/22/2023,3,Agency_3,Saturday,36225,17474,Sports Event,1,177,53.7,72219,22243,21.33,33027,8416,43565,13465,38392.14286,10914,53699,41443,57030,49306.14286
4/23/2023,3,Agency_3,Sunday,33003,22818,Festival,1,177,55.82,72219,22243,19.21,36225,17474,33849,9427,38271.28571,12827,55821,53699,43276,51098.28571
4/24/2023,3,Agency_3,Monday,26514,9183,Concert,0,177,35.7,72219,22243,31.99,33003,22818,35179,7508,37033.42857,13066.28571,35697,55821,42687,50099.71429
4/25/2023,3,Agency_3,Tuesday,32124,7619,Sports Event,0,177,39.74,72219,22243,30.28,26514,9183,42114,7403,35606.28571,13097.14286,39743,35697,49517,48703.42857
4/26/2023,3,Agency_3,Wednesday,22933,4050,None,0,177,26.98,72219,22243,37.38,32124,7619,50865,19139,31616,10941.57143,26983,39743,70004,42557.57143
4/27/2023,3,Agency_3,Thursday,47494,5493,Concert,1,177,52.99,72219,22243,24.09,22933,4050,37486,7031,33045.71429,10721.85714,52987,26983,44517,43767.57143
4/28/2023,3,Agency_3,Friday,40230,21127,Sports Event,1,177,61.36,72219,22243,16.78,47494,5493,33027,8416,34074.71429,12537.71429,61357,52987,41443,46612.42857
4/29/2023,3,Agency_3,Saturday,26996,8053,Concert,0,177,35.05,72219,22243,32.54,40230,21127,36225,17474,32756.28571,11191.85714,35049,61357,53699,43948.14286
4/30/2023,3,Agency_3,Sunday,52811,16580,Festival,1,177,69.39,72219,22243,13.67,26996,8053,33003,22818,35586,10300.71429,69391,35049,55821,45886.71429
5/1/2023,3,Agency_3,Monday,42418,14227,Concert,1,177,56.65,72219,22243,20.51,52811,16580,26514,9183,37858,11021.28571,56645,69391,35697,48879.28571
5/2/2023,3,Agency_3,Tuesday,45187,17181,Festival,1,177,62.37,72219,22243,17.06,42418,14227,32124,7619,39724.14286,12387.28571,62368,56645,39743,52111.42857
5/3/2023,3,Agency_3,Wednesday,42995,10750,Sports Event,1,177,53.75,72219,22243,22.66,45187,17181,22933,4050,42590.14286,13344.42857,53745,62368,26983,55934.57143
5/4/2023,3,Agency_3,Thursday,35043,14958,Sports Event,0,177,50,72219,22243,23.69,42995,10750,47494,5493,40811.42857,14696.57143,50001,53745,52987,55508
5/5/2023,3,Agency_3,Friday,37705,7258,Festival,1,177,44.96,72219,22243,27.75,35043,14958,40230,21127,40450.71429,12715.28571,44963,50001,61357,53166
5/6/2023,3,Agency_3,Saturday,39834,8661,None,1,177,48.5,72219,22243,25.7,37705,7258,26996,8053,42284.71429,12802.14286,48495,44963,35049,55086.85714
5/7/2023,3,Agency_3,Sunday,16444,14793,Festival,0,177,31.24,72219,22243,33.1,39834,8661,52811,16580,37089.42857,12546.85714,31237,48495,69391,49636.28571
5/8/2023,3,Agency_3,Monday,33779,11466,Sports Event,1,177,45.25,72219,22243,26.76,16444,14793,42418,14227,35855.28571,12152.42857,45245,31237,56645,48007.71429
5/9/2023,3,Agency_3,Tuesday,32488,9146,Concert,0,177,41.63,72219,22243,29.03,33779,11466,45187,17181,34041.14286,11004.57143,41634,45245,62368,45045.71429
5/10/2023,3,Agency_3,Wednesday,35320,7019,Sports Event,0,177,42.34,72219,22243,29.11,32488,9146,42995,10750,32944.71429,10471.57143,42339,41634,53745,43416.28571
5/11/2023,3,Agency_3,Thursday,33847,7616,Sports Event,0,177,41.46,72219,22243,29.42,35320,7019,35043,14958,32773.85714,9422.714286,41463,42339,50001,42196.57143
5/12/2023,3,Agency_3,Friday,35541,10591,Concert,0,177,46.13,72219,22243,26.5,33847,7616,37705,7258,32464.71429,9898.857143,46132,41463,44963,42363.57143
5/13/2023,3,Agency_3,Saturday,18386,9322,None,0,177,27.71,72219,22243,35.96,35541,10591,39834,8661,29400.71429,9993.285714,27708,46132,48495,39394
5/14/2023,3,Agency_3,Sunday,27019,12041,None,1,177,39.06,72219,22243,29.74,18386,9322,16444,14793,30911.42857,9600.142857,39060,27708,31237,40511.57143
5/15/2023,3,Agency_3,Monday,42580,20648,Festival,1,177,63.23,72219,22243,15.94,27019,12041,33779,11466,32168.71429,10911.85714,63228,39060,45245,43080.57143
5/16/2023,3,Agency_3,Tuesday,36819,10236,Concert,1,177,47.06,72219,22243,26.1,42580,20648,32488,9146,32787.42857,11067.57143,47055,63228,41634,43855
5/17/2023,3,Agency_3,Wednesday,38808,10455,Concert,1,177,49.26,72219,22243,24.96,36819,10236,35320,7019,33285.71429,11558.42857,49263,47055,42339,44844.14286
5/18/2023,3,Agency_3,Thursday,35998,3003,Sports Event,0,177,39,72219,22243,31.58,38808,10455,33847,7616,33593,10899.42857,39001,49263,41463,44492.42857
